ID,FRAUD,DATE,POLICY_LENGTH,LOCALITY,REGION,GENDER,CLAIM_POLICY_DIFF_A,CLAIM_POLICY_DIFF_B,CLAIM_POLICY_DIFF_C,CLAIM_POLICY_DIFF_D,CLAIM_POLICY_DIFF_E,POLICY_CLAIM_DAY_DIFF,DISTINCT_PARTIES_ON_CLAIM,CLM_AFTER_RNWL,NOTIF_AFT_RENEWAL,CLM_DURING_CAX,COMPLAINT,CLM_before_PAYMENT,PROP_before_CLM,NCD_REC_before_CLM,NOTIF_DELAY,ACCIDENT_NIGHT,NUM_PI_CLAIM,NEW_VEHICLE_BEFORE_CLAIM,PERSONAL_INJURY_INDICATOR,CLAIM_TYPE_ACCIDENT,CLAIM_TYPE_FIRE,CLAIM_TYPE_MOTOR_THEFT,CLAIM_TYPE_OTHER,CLAIM_TYPE_WINDSCREEN,LOCAL_TEL_MATCH,LOCAL_M_CLM_ADD_MATCH,LOCAL_M_CLM_PERS_MATCH,LOCAL_NON_CLM_ADD_MATCH,LOCAL_NON_CLM_PERS_MATCH,federal_TEL_MATCH,federal_CLM_ADD_MATCH,federal_CLM_PERS_MATCH,federal_NON_CLM_ADD_MATCH,federal_NON_CLM_PERS_MATCH,SCR_LOCAL_RULE_COUNT,SCR_NAT_RULE_COUNT,RULE_MATCHES,CLAIM_DESCRIPTION
4580,0,,9 month,NN11,NN,0,0,1,0,0,0,22.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inc de between becomes somewhere below anything detail van caravan windscreen roundabout not indicating slow car left parking lot emergency speed limit
4581,0,,12 month,PO9,PO,1,1,0,0,0,0,6.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neither mine his only re than nowhere well windscreen fast car carpark caravan slow motorbike van stopped neck speed limit
4582,0,,12 month,DL3,DL,0,0,0,0,0,1,178.5,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sometime where all whence about namely ten for parking lot carpark slow school brakes motorbike mall suddenly left speed limit neck
4584,0,31/12/2013,6 month,PA1,PA,1,0,0,0,1,0,66.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none go put amongst more bottom himself mine indicating motorbike van car school fast mall driving parking lot whiplash neck
4585,1,31/08/2013,6 month,ME20,ME,1,1,0,0,0,0,8.0,10,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,1,1,those beyond our as neither perhaps had ten suddenly left mall sun driving car caravan school brakes speed limit emergency
4586,0,31/03/2014,12 month,ST1,ST,0,0,0,0,1,0,100.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,do still nor if than next nevertheless besides vehicle left motorbike stopped suddenly carpark windscreen brakes right neck emergency
4587,0,,9 month,TR9,TR,0,0,0,0,1,0,50.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,above even eleven less some six than please suddenly indicating fast not indicating parking lot driving brakes left slow whiplash speed limit
4588,0,31/08/2013,6 month,RM17,RM,0,0,0,0,1,0,112.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,now done please whenever upon for mill but sun brakes mall slow windscreen van roundabout school stopped vehicle whiplash
4589,0,31/03/2014,12 month,LE4,LE,0,0,0,0,1,0,80.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ever often another detail from system fify towards sun school left windscreen fast carpark suddenly caravan right neck emergency
4590,0,31/05/2013,12 month,EN6,EN,0,0,0,1,0,0,29.0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nothing thickv down we every eight beside the sun parking lot caravan not indicating school stopped motorbike slow brakes emergency speed limit
4591,0,31/01/2014,9 month,KY1,KY,1,0,0,0,1,0,48.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,some name found once will herself if wherein suddenly caravan parking lot slow carpark windscreen van stopped car emergency vehicle
4592,1,,12 month,ML9,ML,1,0,0,0,1,0,135.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,often via beside become by us nine the van brakes suddenly right left vehicle stopped fast indicating emergency vehicle
4593,1,31/08/2014,12 month,SA5,SA,0,1,0,0,0,0,12.0,6,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,whoever un already well whose moreover if noone roundabout school sun suddenly windscreen stopped slow van car emergency vehicle
4594,0,,9 month,DT8,DT,0,0,0,0,1,0,52.5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eleven whether ie then con thereby detail whereas right parking lot mall vehicle driving indicating not indicating fast school emergency whiplash
4595,0,31/03/2013,12 month,LL12,LL,0,0,0,0,1,0,76.0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,them re noone he during even also she school roundabout driving indicating windscreen fast brakes caravan stopped neck vehicle
4596,0,31/01/2014,6 month,CR6,CR,1,0,0,0,1,0,43.5,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seem your sometime against sincere former whatever when brakes driving car school fast indicating caravan vehicle left neck whiplash
4597,0,31/12/2013,9 month,BL6,BL,1,0,1,0,0,0,22.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perhaps detail latter cry part eg whither becoming right driving sun carpark brakes not indicating suddenly windscreen car whiplash vehicle
4598,0,,9 month,S73,S,0,0,0,1,0,0,38.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hereafter front it across which beyond were thereupon windscreen roundabout right mall not indicating suddenly brakes stopped fast whiplash vehicle
4599,0,,6 month,S75,S,1,1,0,0,0,0,12.0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,them wherein such other ever re therein into slow left caravan motorbike windscreen car carpark indicating brakes emergency vehicle
4601,0,31/07/2013,9 month,CR2,CR,0,0,0,0,1,0,64.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,much ten anyone whereby herein further these call school right car parking lot caravan carpark van mall indicating whiplash neck
4602,0,31/03/2014,12 month,IM1,IM,0,0,0,1,0,0,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,least perhaps was eg by interest why three driving motorbike stopped caravan slow suddenly not indicating vehicle brakes speed limit vehicle
4603,1,31/08/2013,6 month,ST10,ST,1,0,0,0,1,0,117.0,9,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mill these also wherever more the inc describe indicating sun roundabout vehicle suddenly motorbike caravan right slow neck emergency
4604,0,31/10/2014,12 month,LL57,LL,0,0,0,0,1,0,47.0,9,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,from must yours also along thru cant eleven right driving left vehicle slow not indicating sun motorbike stopped vehicle whiplash
4605,0,,6 month,SS17,SS,0,0,0,0,1,0,78.5,3,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,of many ie via themselves fill myself each suddenly motorbike fast slow indicating roundabout driving sun car vehicle speed limit
4608,1,31/10/2013,9 month,B74,B,1,1,0,0,0,0,4.0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,eight became her when most someone another moreover stopped roundabout parking lot car van vehicle brakes left sun emergency neck
4609,0,31/08/2014,12 month,WS8,WS,1,0,0,0,1,0,168.0,8,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seemed become sometime as wherein nevertheless most whenever not indicating driving carpark roundabout stopped windscreen brakes suddenly right neck whiplash
4610,0,,12 month,DL1,DL,1,0,1,0,0,0,27.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,our own where five too we its thus roundabout not indicating caravan car left sun vehicle brakes driving emergency vehicle
4611,1,,9 month,GU3,GU,1,1,0,0,0,0,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,than do two it see front too could parking lot vehicle carpark suddenly motorbike right windscreen brakes school whiplash emergency
4612,0,31/12/2013,12 month,IP14,IP,1,0,1,0,0,0,15.5,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amongst without re ourselves around eleven twenty amount caravan brakes car left mall indicating parking lot carpark slow emergency whiplash
4614,0,,12 month,ML10,ML,1,0,0,0,1,0,46.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,former sixty almost eleven might third which his windscreen suddenly stopped carpark not indicating mall brakes vehicle caravan neck speed limit
4615,1,31/08/2013,9 month,SL1,SL,1,0,0,1,0,0,37.0,14,0,0,0,0,0,0,1,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,our namely for all by thickv always its fast right stopped indicating brakes driving carpark not indicating parking lot vehicle speed limit
4617,0,,12 month,B8,B,0,0,1,0,0,0,17.0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,but along empty keep nor everywhere upon himself fast not indicating roundabout motorbike left windscreen caravan mall slow speed limit neck
4619,0,,12 month,SE1,SE,1,0,0,0,1,0,143.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wherein keep cry couldnt since too latterly move driving stopped carpark suddenly mall sun fast left not indicating whiplash neck
4620,0,31/10/2013,9 month,DN40,DN,1,0,0,0,1,0,103.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yours noone was themselves about twelve you him caravan carpark not indicating parking lot driving school motorbike car right whiplash neck
4621,0,31/12/2013,9 month,LU6,LU,1,0,0,0,1,0,138.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anyhow they anything only cannot together into amoungst mall left roundabout sun slow vehicle fast suddenly carpark neck whiplash
4622,1,31/01/2013,12 month,G74,G,1,1,0,0,0,0,3.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,we of or cannot no less whence thru roundabout driving brakes fast indicating van mall car not indicating emergency speed limit
4623,0,31/05/2014,12 month,DD8,DD,0,0,1,0,0,0,22.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,keep somehow put part few a however six carpark stopped windscreen roundabout slow right indicating driving caravan vehicle speed limit
4624,0,,12 month,SG19,SG,1,0,0,0,1,0,123.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sometime nowhere fire next forty others many moreover fast parking lot school car van left right stopped carpark vehicle emergency
4625,0,31/05/2013,9 month,SA6,SA,0,0,0,0,1,0,108.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nevertheless everything often elsewhere whereby within indeed down indicating slow windscreen mall left van brakes right fast emergency speed limit
4627,0,,9 month,LS29,LS,1,0,0,0,1,0,98.0,5,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,across less into de around again side whenever indicating driving mall suddenly school caravan sun left windscreen vehicle speed limit
4628,1,,9 month,PR25,PR,1,0,0,0,1,0,148.5,11,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,whence part thickv fill next again twelve they not indicating driving indicating car caravan motorbike suddenly school van speed limit emergency
4629,0,31/08/2013,6 month,TF2,TF,1,0,0,0,1,0,47.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seemed nor becomes mostly anything each sixty amongst carpark suddenly caravan van stopped brakes indicating car slow vehicle neck
4630,1,,12 month,PE2,PE,1,1,0,0,0,0,4.5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,1,whenever although whose still put as their nor motorbike carpark car indicating vehicle fast brakes mall suddenly emergency whiplash
4631,0,31/03/2014,6 month,WS15,WS,0,0,0,0,1,0,132.5,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,anything detail name latter former side mine thru roundabout windscreen van suddenly parking lot caravan motorbike school slow speed limit neck
4632,0,31/05/2014,6 month,DE21,DE,0,1,0,0,0,0,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,above done us nowhere around even hereby by school van fast car vehicle carpark left roundabout suddenly vehicle emergency
4633,1,,12 month,TN37,TN,1,1,0,0,0,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,everywhere call when mine seem six up cant sun fast mall school stopped car roundabout caravan slow emergency vehicle
4634,0,31/01/2014,12 month,SN10,SN,1,0,0,0,1,0,63.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,down whereas mill see to my above these caravan right parking lot roundabout stopped windscreen indicating slow school emergency whiplash
4635,1,31/05/2014,12 month,NE26,NE,1,1,0,0,0,0,13.5,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,others again very keep bottom he around hence suddenly roundabout caravan indicating fast driving car mall motorbike emergency vehicle
4636,0,,12 month,HA3,HA,1,0,0,0,1,0,103.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,per up moreover within along into may give driving left indicating windscreen slow sun not indicating mall stopped whiplash emergency
4637,0,31/01/2013,12 month,SN15,SN,0,0,0,0,1,0,139.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,very get hasnt the due their someone anywhere driving mall left stopped fast suddenly indicating carpark right neck whiplash
4638,0,,6 month,CM15,CM,1,0,0,0,0,1,172.5,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,at yours enough beside around thereby can still school brakes stopped caravan car mall motorbike left vehicle vehicle speed limit
4639,0,31/07/2013,6 month,RH10,RH,0,1,0,0,0,0,12.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,before most upon well system nevertheless due front mall car school brakes not indicating caravan motorbike van right speed limit vehicle
4640,0,31/03/2014,12 month,NR31,NR,0,0,0,1,0,0,39.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,inc ever until more twenty thickv anyhow either driving vehicle suddenly car fast stopped school roundabout mall neck whiplash
4642,0,31/03/2013,9 month,EH54,EH,0,1,0,0,0,0,4.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,further some seem whoever she sometime yours whither fast suddenly motorbike van car not indicating vehicle roundabout brakes speed limit emergency
4643,0,31/03/2013,12 month,CO4,CO,0,0,0,0,1,0,110.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anywhere thru ie whence couldnt empty twelve give motorbike windscreen indicating caravan sun school car right carpark emergency whiplash
4644,0,31/07/2014,9 month,BN20,BN,1,0,0,0,1,0,109.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,done else into enough same forty re since mall vehicle sun left caravan fast suddenly brakes slow neck speed limit
4645,1,31/10/2013,12 month,SA11,SA,1,0,0,0,1,0,167.5,10,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,2,1,again be anyway keep de further thereby thereupon school stopped roundabout mall carpark not indicating brakes vehicle right speed limit whiplash
4646,0,31/08/2014,6 month,TS9,TS,1,0,0,0,1,0,107.0,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,may myself within above wherever yourself him mill mall windscreen stopped school car vehicle suddenly sun brakes neck whiplash
4647,0,31/12/2013,6 month,MK43,MK,0,0,0,0,1,0,167.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,off at only go as after be sometime vehicle driving mall sun stopped car indicating suddenly windscreen emergency whiplash
4648,1,31/08/2014,6 month,B43,B,1,1,0,0,0,0,1.5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,1,very much beforehand thereby between your yourselves whom fast indicating sun driving vehicle not indicating school caravan roundabout whiplash vehicle
4649,0,31/01/2014,12 month,BH9,BH,0,0,0,0,1,0,68.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,further there until when system above if every driving school suddenly left caravan parking lot fast slow sun neck speed limit
4652,1,31/10/2013,12 month,GL20,GL,0,0,0,0,0,1,170.5,4,1,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seem the wherein without the part ie such car school left sun caravan driving suddenly windscreen roundabout neck whiplash
4654,0,31/07/2014,12 month,SS17,SS,0,0,0,0,1,0,85.0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sometime they whereas before found front about over windscreen fast parking lot car sun carpark caravan motorbike indicating neck emergency
4655,0,31/08/2014,9 month,WN3,WN,0,0,0,0,0,1,180.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,on without her always when towards themselves below vehicle van caravan school indicating windscreen suddenly carpark left whiplash speed limit
4658,0,31/03/2014,12 month,OL2,OL,1,1,0,0,0,0,7.5,6,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,the too are serious never whole give throughout indicating car driving roundabout school vehicle windscreen mall motorbike emergency vehicle
4659,0,31/01/2013,6 month,RM7,RM,1,0,0,0,1,0,82.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,should amongst re without keep even mine well roundabout stopped motorbike slow mall school driving caravan fast emergency vehicle
4662,1,31/03/2013,12 month,DD10,DD,1,1,0,0,0,0,6.0,8,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,do eleven might forty hereafter its above else windscreen not indicating carpark slow mall parking lot fast right brakes emergency whiplash
4663,1,31/03/2013,9 month,NE10,NE,0,0,1,0,0,0,24.5,9,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,any next several while seeming some afterwards both school carpark vehicle motorbike indicating car caravan stopped slow emergency vehicle
4664,1,31/07/2013,12 month,ME7,ME,0,0,0,0,1,0,145.5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,call to always whom beyond whereafter former keep not indicating van left brakes suddenly roundabout indicating slow car whiplash emergency
4665,0,,12 month,M22,M,0,0,0,0,1,0,87.5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,since own seeming against during etc down ours carpark brakes motorbike slow roundabout caravan suddenly fast vehicle vehicle emergency
4666,0,31/08/2014,12 month,PA5,PA,0,0,0,0,1,0,153.0,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,or somewhere might cannot four am off those mall right parking lot van indicating vehicle driving roundabout left whiplash speed limit
4667,1,31/07/2014,12 month,TS25,TS,1,0,0,0,1,0,82.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,name hence can else anyway these an than school parking lot car windscreen right stopped fast roundabout van vehicle whiplash
4668,0,,9 month,KY5,KY,1,0,0,0,1,0,96.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wherever thickv the any once still nobody much sun slow not indicating stopped driving indicating right suddenly motorbike whiplash vehicle
4669,1,,6 month,B90,B,0,0,0,0,1,0,62.5,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,every he because than further somehow even other mall parking lot indicating carpark left sun stopped driving caravan vehicle neck
4670,1,31/03/2013,9 month,ST6,ST,0,0,0,0,1,0,71.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,give the bill else none we forty would suddenly car driving school motorbike mall roundabout stopped carpark speed limit vehicle
4671,0,31/01/2014,12 month,ST11,ST,0,0,0,0,1,0,58.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,indeed with yours however though below call elsewhere not indicating suddenly driving parking lot right car left school van emergency whiplash
4672,0,31/12/2013,9 month,TR26,TR,1,0,0,0,1,0,102.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back any get herein nor besides take here indicating suddenly carpark left driving motorbike sun fast stopped vehicle neck
4673,0,31/08/2014,9 month,SA6,SA,1,0,0,0,1,0,118.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,against had these often too also onto himself caravan sun suddenly stopped school indicating car brakes motorbike whiplash neck
4674,0,31/08/2014,6 month,ST5,ST,0,0,1,0,0,0,25.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,his elsewhere one for thickv thereafter about whole motorbike parking lot carpark school fast slow windscreen mall indicating vehicle speed limit
4675,0,31/03/2013,12 month,SP11,SP,1,0,0,0,1,0,141.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,since until anyone same nobody sometime whose hasnt carpark indicating brakes roundabout caravan van stopped left motorbike neck vehicle
4676,0,31/07/2014,6 month,BN15,BN,1,0,0,1,0,0,36.5,5,0,1,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,found above except else full and whom everyone van motorbike parking lot driving vehicle right brakes fast not indicating neck speed limit
4677,1,,12 month,M7,M,1,1,0,0,0,0,2.5,13,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,every now out moreover its yourself keep must indicating windscreen right vehicle caravan brakes parking lot mall slow whiplash speed limit
4678,0,31/10/2013,6 month,SN2,SN,1,0,0,0,1,0,113.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,afterwards except indeed down inc every him further car school fast suddenly mall slow stopped brakes left neck vehicle
4681,0,31/05/2014,12 month,BN41,BN,0,0,0,0,1,0,60.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,this should hereupon seeming except else during himself school caravan van sun vehicle indicating parking lot mall car neck vehicle
4682,0,31/01/2014,9 month,CF45,CF,1,0,0,0,1,0,88.5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ourselves call give five always how across inc brakes van right windscreen indicating car mall roundabout carpark emergency whiplash
4683,1,,12 month,FY7,FY,1,0,0,0,1,0,44.5,5,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,1,hereupon fire so as once is along anyway caravan slow suddenly windscreen right car fast vehicle mall vehicle emergency
4685,0,31/07/2013,12 month,BN1,BN,1,0,0,0,1,0,97.0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,amount otherwise how anyone sincere own not out motorbike windscreen sun carpark car van stopped parking lot roundabout speed limit neck
4686,0,,12 month,HA4,HA,0,0,0,0,1,0,77.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,me which once becomes upon up mine than stopped motorbike van roundabout driving vehicle left mall brakes whiplash vehicle
4688,0,31/10/2014,9 month,S60,S,1,0,0,1,0,0,39.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,front twelve for hereafter ours through none at windscreen van driving brakes sun roundabout parking lot mall stopped neck speed limit
4689,0,,6 month,SO51,SO,0,0,0,0,1,0,119.0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,serious amoungst into an yourself who throughout formerly mall stopped sun car carpark vehicle slow left indicating speed limit whiplash
4690,0,,6 month,G60,G,1,0,0,0,1,0,55.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,between or somewhere ie his can fifteen whence suddenly left right caravan mall car parking lot brakes not indicating emergency vehicle
4691,0,31/10/2013,6 month,WS12,WS,1,0,0,0,1,0,51.0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,system beside no hereby than fifteen thereby yet stopped school sun left mall driving right not indicating carpark whiplash emergency
